"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"4732463B04Rik",14.2284752198234,-7.28552863034931,1.43552037572152,-5.07518301625463,3.87123210790515e-07,4.47881179978795e-05
"ENSMUSG00000142256",14.4789673412857,-7.31071061497352,1.44241836645015,-5.06837044301194,4.0123594220827e-07,4.61129856707077e-05
"Gm33680",13.9761469245647,-7.25971624709172,1.43256244692611,-5.06764383128227,4.02770141423705e-07,4.61129856707077e-05
"ENSMUSG00000140414",14.2277186988418,-7.28545431442687,1.44542251279527,-5.04036311177807,4.64649384742921e-07,5.29218796653829e-05
"Top6bl",13.5989622730615,-7.2202439466307,1.43831388127874,-5.01993621879774,5.16886390410715e-07,5.8568023886641e-05
"ENSMUSG00000131089",13.9776377089746,-7.25986429518202,1.44690228120237,-5.0175221848079,5.23421589951616e-07,5.90043763605971e-05
"Fbxl22",13.4728339632233,-7.20680164081682,1.43689115917247,-5.01555152233474,5.28815507188353e-07,5.9308277954155e-05
"Gm6069",14.2294278174622,-7.28562140783196,1.45689576112956,-5.00078427174727,5.70975726076402e-07,6.37116162975202e-05
"ENSMUSG00000139945",13.8498847386068,-7.24662432796228,1.44965389165679,-4.99886515648241,5.76687122677524e-07,6.40239208621077e-05
"Styxl1",14.3553544518513,-7.29833263440291,1.46040171418072,-4.99748292783758,5.80834791276926e-07,6.41603536776351e-05
"Gm15927",13.5983981532333,-7.22018567563849,1.45832651584859,-4.95100760849645,7.38302167959083e-07,8.11467912803828e-05
"Gm15347",53.5706201185423,2.22417642167271,0.450388454496008,4.93835132643799,7.87858095849806e-07,8.6162669965027e-05
"Bricd5",14.1005201777752,-7.27250167283014,1.47405223587869,-4.93367975422865,8.06947079951002e-07,8.78134193637769e-05
"2610316D01Rik",13.0956298033755,-7.16583118783813,1.45437450911796,-4.92708799756399,8.34641714639123e-07,9.03797742423507e-05
"Gm48161",21.8950662245839,-4.83080081962841,0.981225000542503,-4.92323454555025,8.5125323069066e-07,9.1726708416873e-05
"Cntnap5c",13.2213534063311,-7.17961596868668,1.471504165597,-4.87909999614162,1.06571025390866e-06,0.000114275330738635
"Gm31036",12.7170295512575,-7.12351048083988,1.47451762426513,-4.83107855993929,1.35795405741769e-06,0.000144905563544445
"Gm2164",12.7185333858414,-7.12367497322473,1.47540817953479,-4.82827401395518,1.37721504478278e-06,0.000146250923258044
